GEOID,YEAR,CAT,HH,MOVE_OUT,MOVE_IN,MOVE_WITHIN
17043841104,2012-2013,very_low,45,3,5,0
17043841108,2012-2013,very_low,135,16,18,3
17043841204,2012-2013,very_low,103,13,6,1
17043841205,2012-2013,very_low,36,1,1,0
17043844902,2012-2013,very_low,263,16,17,1
17043844802,2012-2013,very_low,94,7,13,0
17043842711,2012-2013,very_low,,,,
17043846106,2012-2013,very_low,1,0,1,0
17043844305,2012-2013,very_low,181,24,35,3
17043841902,2012-2013,very_low,116,11,5,1
17043846411,2012-2013,very_low,361,59,53,7
17043841206,2012-2013,very_low,54,7,5,0
17043841307,2012-2013,very_low,9,1,0,0
17043841401,2012-2013,very_low,130,8,9,2
17043841501,2012-2013,very_low,310,11,12,4
17043841603,2012-2013,very_low,121,8,8,2
17043841801,2012-2013,very_low,68,7,3,1
17043841802,2012-2013,very_low,,,,
17043842000,2012-2013,very_low,,,,
17043842100,2012-2013,very_low,68,5,4,1
17043846410,2012-2013,very_low,532,73,50,7
17043846412,2012-2013,very_low,161,26,31,4
17043846413,2012-2013,very_low,258,40,34,7
17043841607,2012-2013,very_low,123,5,11,4
17043841604,2012-2013,very_low,130,19,10,4
17043841605,2012-2013,very_low,74,5,4,3
17043841503,2012-2013,very_low,69,4,7,2
17043841504,2012-2013,very_low,201,11,14,3
17043841403,2012-2013,very_low,8,2,0,0
17111870301,2012-2013,very_low,264,25,18,8
17111871600,2012-2013,very_low,22,1,0,0
17111871500,2012-2013,very_low,16,0,3,0
17111871310,2012-2013,very_low,11,0,0,0
17111871209,2012-2013,very_low,8,1,1,0
17111871207,2012-2013,very_low,11,1,0,0
17111871109,2012-2013,very_low,,,,
17111871107,2012-2013,very_low,,,,
17111871105,2012-2013,very_low,21,4,3,0
17111870302,2012-2013,very_low,265,24,13,6
17111871311,2012-2013,very_low,26,3,4,0
17111871208,2012-2013,very_low,1,0,0,0
17111871108,2012-2013,very_low,,,,
17111871106,2012-2013,very_low,31,1,1,0
17111870102,2012-2013,very_low,17,1,2,0
17111870101,2012-2013,very_low,199,19,11,4
17111870809,2012-2013,very_low,8,0,0,0
17111871104,2012-2013,very_low,171,17,4,4
17111870812,2012-2013,very_low,19,1,1,0
17111870811,2012-2013,very_low,73,10,6,0
17111870810,2012-2013,very_low,12,0,0,0
17111870808,2012-2013,very_low,37,4,2,0
17111870803,2012-2013,very_low,12,1,0,0
17111870702,2012-2013,very_low,108,11,12,1
17111870704,2012-2013,very_low,61,5,6,0
17111870605,2012-2013,very_low,101,6,6,1
17111870606,2012-2013,very_low,455,40,22,5
17111871003,2012-2013,very_low,131,9,8,2
17111870500,2012-2013,very_low,145,20,17,2
17111870401,2012-2013,very_low,66,4,4,0
17111870603,2012-2013,very_low,149,13,15,0
17111870703,2012-2013,very_low,17,1,0,0
17111871306,2012-2013,very_low,7,1,0,0
17111870807,2012-2013,very_low,112,7,6,1
17111870604,2012-2013,very_low,287,22,20,0
17111870905,2012-2013,very_low,498,66,33,7
17111870902,2012-2013,very_low,301,36,20,3
17111870903,2012-2013,very_low,255,20,21,5
17111870904,2012-2013,very_low,78,13,5,1
17111871004,2012-2013,very_low,298,28,11,10
17111870402,2012-2013,very_low,339,42,16,3
17111871202,2012-2013,very_low,223,18,21,4
17111871305,2012-2013,very_low,8,3,0,0
17111871402,2012-2013,very_low,46,2,8,2
17111871205,2012-2013,very_low,28,3,2,0
17111871307,2012-2013,very_low,25,1,0,0
17111871304,2012-2013,very_low,5,1,0,0
17111871301,2012-2013,very_low,119,5,7,1
17111871404,2012-2013,very_low,,,,
17111871201,2012-2013,very_low,17,3,1,0
17111871206,2012-2013,very_low,,,,
17111870200,2012-2013,very_low,138,9,9,4
17093890102,2012-2013,very_low,177,13,10,2
17093890101,2012-2013,very_low,6,0,0,0
17093890302,2012-2013,very_low,16,1,1,1
17093890301,2012-2013,very_low,195,25,19,0
17093890201,2012-2013,very_low,91,4,16,2
17093890202,2012-2013,very_low,89,6,9,0
17093890500,2012-2013,very_low,470,23,25,35
17093890600,2012-2013,very_low,191,10,7,2
17093890400,2012-2013,very_low,404,35,54,22
17093890700,2012-2013,very_low,228,11,11,3
17031840300,2012-2013,very_low,244,6,5,0
17031840200,2012-2013,very_low,126,2,7,0
17031841100,2012-2013,very_low,793,26,28,8
17031841200,2012-2013,very_low,568,21,26,8
17031838200,2012-2013,very_low,174,8,6,1
17031770201,2012-2013,very_low,20,2,2,0
17031804610,2012-2013,very_low,,,,
17031804715,2012-2013,very_low,112,11,10,0
17031804108,2012-2013,very_low,,,,
17031803701,2012-2013,very_low,6,0,0,0
17031650301,2012-2013,very_low,70,4,6,0
17031530503,2012-2013,very_low,258,17,15,2
17031530501,2012-2013,very_low,504,32,20,1
17031760803,2012-2013,very_low,422,29,36,8
17031540102,2012-2013,very_low,737,28,20,12
17031540101,2012-2013,very_low,840,27,37,9
17031440201,2012-2013,very_low,1297,67,64,10
17031839000,2012-2013,very_low,119,28,29,3
17031833300,2012-2013,very_low,141,6,9,2
17031832900,2012-2013,very_low,144,12,19,3
17031838000,2012-2013,very_low,664,19,24,7
17031838100,2012-2013,very_low,464,41,24,0
17031833100,2012-2013,very_low,778,90,89,11
17031839100,2012-2013,very_low,625,26,68,0
17031803016,2012-2013,very_low,,,,
17031802403,2012-2013,very_low,,,,
17031802607,2012-2013,very_low,,,,
17031803012,2012-2013,very_low,,,,
17031830008,2012-2013,very_low,4,1,0,0
17031030601,2012-2013,very_low,753,59,47,7
17031030604,2012-2013,very_low,921,68,77,8
17031030706,2012-2013,very_low,900,81,71,7
17031040201,2012-2013,very_low,817,72,104,5
17031040202,2012-2013,very_low,832,78,69,7
17031020801,2012-2013,very_low,255,10,19,0
17031020702,2012-2013,very_low,583,31,36,3
17031020802,2012-2013,very_low,557,37,34,6
17031020301,2012-2013,very_low,380,11,21,0
17031838700,2012-2013,very_low,982,34,35,4
17031841500,2012-2013,very_low,695,15,19,2
17031838600,2012-2013,very_low,389,12,17,4
17031837300,2012-2013,very_low,413,13,18,1
17031837800,2012-2013,very_low,540,29,40,2
17031837400,2012-2013,very_low,507,19,19,4
17031836900,2012-2013,very_low,324,15,11,3
17031824123,2012-2013,very_low,6,0,1,0
17031824117,2012-2013,very_low,,,,
17031825304,2012-2013,very_low,,,,
17031824122,2012-2013,very_low,,,,
17031824121,2012-2013,very_low,,,,
17031824113,2012-2013,very_low,,,,
17031824006,2012-2013,very_low,,,,
17031824005,2012-2013,very_low,6,1,0,0
17031824003,2012-2013,very_low,8,0,3,0
17031824004,2012-2013,very_low,33,3,4,0
17031823806,2012-2013,very_low,255,17,13,1
17031824114,2012-2013,very_low,1,0,0,0
17031824116,2012-2013,very_low,174,15,9,1
17031020601,2012-2013,very_low,477,28,15,6
17031020602,2012-2013,very_low,124,9,4,1
17031020302,2012-2013,very_low,277,21,19,2
17031020902,2012-2013,very_low,454,22,28,3
17031010701,2012-2013,very_low,349,29,27,1
17031030103,2012-2013,very_low,433,56,36,0
17031030102,2012-2013,very_low,694,69,75,6
17031010502,2012-2013,very_low,741,76,68,6
17031010503,2012-2013,very_low,272,34,33,1
17031010702,2012-2013,very_low,952,91,79,9
17031837100,2012-2013,very_low,371,9,9,0
17031837000,2012-2013,very_low,416,23,15,3
17031831400,2012-2013,very_low,390,10,19,1
17031831300,2012-2013,very_low,156,4,3,0
17031833000,2012-2013,very_low,84,5,10,1
17031820603,2012-2013,very_low,138,14,11,2
17031820604,2012-2013,very_low,302,23,13,2
17031820606,2012-2013,very_low,101,8,11,1
17031813701,2012-2013,very_low,257,8,12,1
17031813802,2012-2013,very_low,302,8,8,7
17031812301,2012-2013,very_low,3,1,2,0
17031812801,2012-2013,very_low,302,27,30,1
17031812802,2012-2013,very_low,189,23,13,2
17031812302,2012-2013,very_low,,,,
17031760801,2012-2013,very_low,444,50,29,3
17031010201,2012-2013,very_low,919,81,67,13
17031020901,2012-2013,very_low,503,37,36,4
17031020701,2012-2013,very_low,50,8,3,0
17031010501,2012-2013,very_low,1276,150,123,22
17031252101,2012-2013,very_low,302,9,14,0
17031252102,2012-2013,very_low,1122,30,39,1
17031252202,2012-2013,very_low,960,18,31,5
17031806201,2012-2013,very_low,416,38,39,1
17031806202,2012-2013,very_low,468,38,38,1
17031804716,2012-2013,very_low,1,0,0,0
17031804611,2012-2013,very_low,2,0,1,0
17031804608,2012-2013,very_low,,,,
17031804609,2012-2013,very_low,,,,
17031804511,2012-2013,very_low,84,9,10,3
17031040401,2012-2013,very_low,155,21,18,0
17031220601,2012-2013,very_low,127,14,16,0
17031210502,2012-2013,very_low,361,12,25,1
17031220602,2012-2013,very_low,855,103,73,11
17031210602,2012-2013,very_low,490,24,35,2
17031220901,2012-2013,very_low,354,12,8,1
17031220902,2012-2013,very_low,295,10,12,0
17031200401,2012-2013,very_low,244,7,5,4
17031160501,2012-2013,very_low,266,29,13,2
17031828506,2012-2013,very_low,234,17,14,2
17031804509,2012-2013,very_low,32,3,1,0
17031804510,2012-2013,very_low,58,4,0,1
17031804309,2012-2013,very_low,6,1,1,0
17031804404,2012-2013,very_low,3,0,1,0
17031804406,2012-2013,very_low,19,1,0,0
17031804507,2012-2013,very_low,,,,
17031804403,2012-2013,very_low,12,1,5,0
17031804310,2012-2013,very_low,,,,
17031200402,2012-2013,very_low,353,14,2,1
17031191301,2012-2013,very_low,269,6,8,2
17031190601,2012-2013,very_low,158,4,9,0
17031191302,2012-2013,very_low,331,11,6,3
17031190701,2012-2013,very_low,166,4,5,1
17031190702,2012-2013,very_low,266,11,7,1
17031190401,2012-2013,very_low,82,4,1,0
17031190602,2012-2013,very_low,208,6,3,2
17031190402,2012-2013,very_low,202,7,4,0
17031832100,2012-2013,very_low,351,52,47,1
17031843800,2012-2013,very_low,350,9,14,2
17031842800,2012-2013,very_low,502,11,6,2
17031980100,2012-2013,very_low,1,0,0,0
17031842400,2012-2013,very_low,275,11,14,2
17031804311,2012-2013,very_low,,,,
17031804713,2012-2013,very_low,,,,
17031804714,2012-2013,very_low,,,,
17031804109,2012-2013,very_low,,,,
17031803702,2012-2013,very_low,,,,
17031803612,2012-2013,very_low,33,3,8,0
17031803611,2012-2013,very_low,8,0,4,0
17031803017,2012-2013,very_low,1,0,0,0
17031151001,2012-2013,very_low,160,4,3,0
17031151002,2012-2013,very_low,268,13,11,1
17031160602,2012-2013,very_low,351,25,33,2
17031160502,2012-2013,very_low,199,12,13,3
17031140601,2012-2013,very_low,149,5,8,0
17031140701,2012-2013,very_low,286,23,30,1
17031140602,2012-2013,very_low,438,29,31,2
17031140702,2012-2013,very_low,494,40,31,4
17031140301,2012-2013,very_low,146,12,4,1
17031841800,2012-2013,very_low,568,17,18,3
17031842500,2012-2013,very_low,539,32,21,19
17031842600,2012-2013,very_low,362,30,24,3
17031842000,2012-2013,very_low,196,4,8,0
17031843500,2012-2013,very_low,88,0,1,0
17031843400,2012-2013,very_low,260,3,3,1
17031843200,2012-2013,very_low,308,19,16,1
17031803014,2012-2013,very_low,3,1,0,0
17031803015,2012-2013,very_low,1,0,0,0
17031802608,2012-2013,very_low,27,1,3,1
17031803013,2012-2013,very_low,6,0,1,0
17031802404,2012-2013,very_low,9,0,0,0
17031140302,2012-2013,very_low,287,16,23,6
17031150402,2012-2013,very_low,46,3,4,0
17031110501,2012-2013,very_low,58,5,3,1
17031110502,2012-2013,very_low,268,22,13,0
17031760802,2012-2013,very_low,52,4,2,0
17031150502,2012-2013,very_low,123,6,7,0
17031150401,2012-2013,very_low,145,7,11,3
17031150501,2012-2013,very_low,95,5,6,0
17031842900,2012-2013,very_low,726,31,28,2
17031841900,2012-2013,very_low,288,26,38,0
17031843100,2012-2013,very_low,411,16,15,2
17031843000,2012-2013,very_low,647,27,22,3
17031843300,2012-2013,very_low,194,5,19,3
17031842100,2012-2013,very_low,737,16,18,4
17031802003,2012-2013,very_low,,,,
17031802004,2012-2013,very_low,30,2,4,1
17031802505,2012-2013,very_low,180,23,16,1
17031802506,2012-2013,very_low,15,1,0,0
17031802609,2012-2013,very_low,288,35,14,9
17031802610,2012-2013,very_low,,,,
17031080201,2012-2013,very_low,,,,
17031080202,2012-2013,very_low,,,,
17031070101,2012-2013,very_low,24,2,5,0
17031063301,2012-2013,very_low,487,89,67,4
17031070102,2012-2013,very_low,20,0,3,0
17031063303,2012-2013,very_low,,,,
17031081201,2012-2013,very_low,,,,
17031081202,2012-2013,very_low,,,,
17031031501,2012-2013,very_low,954,108,81,1
17031031502,2012-2013,very_low,1055,77,76,20
17031040402,2012-2013,very_low,740,92,94,11
17031220702,2012-2013,very_low,431,23,27,2
17031842200,2012-2013,very_low,756,69,63,1
17031842300,2012-2013,very_low,299,23,28,6
17031843700,2012-2013,very_low,188,12,18,1
17031834900,2012-2013,very_low,514,15,12,3
17031835000,2012-2013,very_low,748,27,26,2
17031835100,2012-2013,very_low,306,9,13,1
17031834700,2012-2013,very_low,458,20,21,4
17031806103,2012-2013,very_low,1,0,0,0
17031806104,2012-2013,very_low,26,3,5,1
17031770601,2012-2013,very_low,3,0,1,0
17031770602,2012-2013,very_low,139,7,4,1
17031770202,2012-2013,very_low,15,1,1,0
17031813301,2012-2013,very_low,244,8,14,5
17031813702,2012-2013,very_low,239,12,9,2
17031813302,2012-2013,very_low,254,8,9,4
17031834800,2012-2013,very_low,451,8,16,3
17031839800,2012-2013,very_low,277,15,10,1
17031839700,2012-2013,very_low,429,17,26,5
17031839900,2012-2013,very_low,336,27,35,1
17031835200,2012-2013,very_low,130,8,3,2
17031838800,2012-2013,very_low,479,14,11,1
17031833900,2012-2013,very_low,476,18,10,5
17031836600,2012-2013,very_low,388,22,17,0
17031836800,2012-2013,very_low,600,23,21,4
17031836700,2012-2013,very_low,414,15,26,2
17031832200,2012-2013,very_low,243,33,33,2
17031831000,2012-2013,very_low,,,,
17031832400,2012-2013,very_low,456,72,62,3
17031770902,2012-2013,very_low,127,9,3,1
17031730202,2012-2013,very_low,139,10,9,0
17031660301,2012-2013,very_low,229,9,7,0
17031660302,2012-2013,very_low,503,27,17,4
17031430101,2012-2013,very_low,1081,64,67,6
17031252201,2012-2013,very_low,429,21,18,0
17031063302,2012-2013,very_low,477,106,80,4
17031070103,2012-2013,very_low,8,0,4,1
17031220701,2012-2013,very_low,272,21,22,2
17031834000,2012-2013,very_low,771,52,30,2
17031834300,2012-2013,very_low,424,16,16,5
17031834200,2012-2013,very_low,936,44,44,5
17031834400,2012-2013,very_low,942,47,59,4
17031843900,2012-2013,very_low,1039,58,55,1
17031836200,2012-2013,very_low,51,2,1,0
17031831200,2012-2013,very_low,456,14,17,1
17031831600,2012-2013,very_low,406,20,20,3
17031831500,2012-2013,very_low,161,8,1,2
17031831100,2012-2013,very_low,439,17,32,3
17031831700,2012-2013,very_low,121,5,7,0
17031440202,2012-2013,very_low,696,31,34,11
17031440102,2012-2013,very_low,908,61,52,11
17031430102,2012-2013,very_low,875,35,70,10
17031030702,2012-2013,very_low,221,18,19,0
17031081401,2012-2013,very_low,1,0,0,0
17031081403,2012-2013,very_low,2,0,0,0
17031030603,2012-2013,very_low,624,59,39,1
17031030701,2012-2013,very_low,449,60,44,2
17031030703,2012-2013,very_low,714,72,55,2
17031840800,2012-2013,very_low,251,2,0,0
17031836000,2012-2013,very_low,504,22,19,0
17031835800,2012-2013,very_low,391,17,31,1
17031835900,2012-2013,very_low,933,38,49,1
17031834500,2012-2013,very_low,407,23,31,2
17031836300,2012-2013,very_low,255,16,16,0
17031843600,2012-2013,very_low,715,31,62,5
17031834600,2012-2013,very_low,624,32,18,2
17031831800,2012-2013,very_low,375,26,20,5
17031838300,2012-2013,very_low,190,13,16,1
17031832300,2012-2013,very_low,81,8,8,0
17031832600,2012-2013,very_low,12,0,0,0
17031832500,2012-2013,very_low,130,3,3,1
17031832000,2012-2013,very_low,,,,
17031061901,2012-2013,very_low,501,91,0,2
17031030104,2012-2013,very_low,386,34,32,1
17031030101,2012-2013,very_low,814,70,59,0
17031160601,2012-2013,very_low,305,19,26,5
17031210501,2012-2013,very_low,404,21,25,2
17031210601,2012-2013,very_low,243,15,10,0
17031700502,2012-2013,very_low,42,3,0,0
17031836100,2012-2013,very_low,451,32,32,2
17031835700,2012-2013,very_low,86,2,6,1
17031836400,2012-2013,very_low,724,23,35,0
17031836500,2012-2013,very_low,407,28,28,4
17031839600,2012-2013,very_low,327,14,14,3
17031840000,2012-2013,very_low,79,4,4,0
17031835600,2012-2013,very_low,228,7,10,2
17031831900,2012-2013,very_low,16,1,3,0
17031830900,2012-2013,very_low,238,32,18,1
17031830700,2012-2013,very_low,779,64,72,0
17031830800,2012-2013,very_low,463,71,46,8
17031830600,2012-2013,very_low,834,77,80,12
17031813801,2012-2013,very_low,198,11,8,0
17031700501,2012-2013,very_low,73,4,0,0
17031460301,2012-2013,very_low,469,9,11,0
17031460302,2012-2013,very_low,649,30,23,0
17031431302,2012-2013,very_low,1095,55,70,5
17031431301,2012-2013,very_low,932,52,60,7
17031301701,2012-2013,very_low,290,3,2,0
17031440101,2012-2013,very_low,1192,93,85,11
17031301803,2012-2013,very_low,300,5,2,3
17031835500,2012-2013,very_low,379,17,13,3
17031839500,2012-2013,very_low,295,11,11,0
17031839200,2012-2013,very_low,488,26,30,4
17031840400,2012-2013,very_low,240,10,7,1
17031840100,2012-2013,very_low,269,13,13,0
17031841000,2012-2013,very_low,303,26,24,1
17031770901,2012-2013,very_low,106,5,7,0
17031830007,2012-2013,very_low,30,2,3,2
17031825303,2012-2013,very_low,139,17,4,0
17031824120,2012-2013,very_low,,,,
17031824119,2012-2013,very_low,,,,
17031824115,2012-2013,very_low,,,,
17031823805,2012-2013,very_low,116,6,7,1
17031301802,2012-2013,very_low,167,2,1,0
17031730201,2012-2013,very_low,767,30,35,3
17031580502,2012-2013,very_low,245,4,3,0
17031580501,2012-2013,very_low,418,5,15,2
17031700302,2012-2013,very_low,16,1,1,0
17031700402,2012-2013,very_low,12,2,0,0
17031700401,2012-2013,very_low,80,1,0,1
17031830500,2012-2013,very_low,220,1,2,1
17031841400,2012-2013,very_low,318,13,15,1
17031841700,2012-2013,very_low,317,12,14,0
17031841600,2012-2013,very_low,188,11,12,1
17031840700,2012-2013,very_low,425,8,17,2
17031841300,2012-2013,very_low,417,10,12,4
17031820605,2012-2013,very_low,464,45,43,10
17031804508,2012-2013,very_low,25,2,0,0
17031804506,2012-2013,very_low,,,,
17031804405,2012-2013,very_low,189,13,16,1
17031804308,2012-2013,very_low,,,,
17031301702,2012-2013,very_low,252,5,1,0
17031700301,2012-2013,very_low,35,0,0,0
17031301801,2012-2013,very_low,193,0,1,0
17031490902,2012-2013,very_low,518,31,27,2
17031490901,2012-2013,very_low,619,25,30,6
17031530502,2012-2013,very_low,44,1,1,0
17031650302,2012-2013,very_low,73,5,5,1
17031823801,2012-2013,very_low,,,,
17031825400,2012-2013,very_low,189,11,14,2
17031825600,2012-2013,very_low,334,18,20,4
17031824506,2012-2013,very_low,70,7,2,0
17031829901,2012-2013,very_low,19,1,0,1
17031824400,2012-2013,very_low,187,15,13,2
17031827200,2012-2013,very_low,432,18,17,9
17031827500,2012-2013,very_low,391,29,20,3
17031823001,2012-2013,very_low,678,45,39,1
17031824701,2012-2013,very_low,91,13,7,0
17031823101,2012-2013,very_low,260,18,17,2
17031824601,2012-2013,very_low,19,2,2,0
17031825200,2012-2013,very_low,4,0,0,0
17031071400,2012-2013,very_low,,,,
17031071500,2012-2013,very_low,,,,
17031071600,2012-2013,very_low,,,,
17031071700,2012-2013,very_low,,,,
17031071800,2012-2013,very_low,2,0,0,0
17031080100,2012-2013,very_low,,,,
17031080300,2012-2013,very_low,2,0,0,0
17031080400,2012-2013,very_low,766,33,31,4
17031081000,2012-2013,very_low,1474,193,112,5
17031081100,2012-2013,very_low,1,0,0,0
17031140500,2012-2013,very_low,156,9,3,0
17031140800,2012-2013,very_low,434,34,35,1
17031150200,2012-2013,very_low,425,32,42,3
17031150300,2012-2013,very_low,290,15,20,2
17031150600,2012-2013,very_low,64,9,3,0
17031150700,2012-2013,very_low,152,4,8,2
17031803902,2012-2013,very_low,2,0,0,0
17031804000,2012-2013,very_low,,,,
17031804102,2012-2013,very_low,,,,
17031804104,2012-2013,very_low,,,,
17031804105,2012-2013,very_low,,,,
17031804106,2012-2013,very_low,,,,
17031804201,2012-2013,very_low,,,,
17031804202,2012-2013,very_low,73,2,1,0
17031804305,2012-2013,very_low,12,1,0,1
17031804306,2012-2013,very_low,21,1,0,0
17031804505,2012-2013,very_low,124,11,14,2
17031804603,2012-2013,very_low,9,1,3,0
17031804606,2012-2013,very_low,,,,
17031804607,2012-2013,very_low,4,0,1,0
17031804701,2012-2013,very_low,16,2,0,0
17031804705,2012-2013,very_low,3,0,0,0
17031300800,2012-2013,very_low,426,3,6,0
17031300900,2012-2013,very_low,407,7,8,1
17031301100,2012-2013,very_low,165,2,5,2
17031301200,2012-2013,very_low,463,15,10,4
17031301600,2012-2013,very_low,354,9,0,2
17031310200,2012-2013,very_low,140,14,13,1
17031310300,2012-2013,very_low,164,12,12,0
17031310400,2012-2013,very_low,153,14,12,0
17031310500,2012-2013,very_low,139,6,3,2
17031510300,2012-2013,very_low,438,23,14,1
17031491400,2012-2013,very_low,557,23,32,5
17031530100,2012-2013,very_low,315,13,22,4
17031500200,2012-2013,very_low,388,20,25,4
17031530200,2012-2013,very_low,696,34,36,5
17031821401,2012-2013,very_low,271,30,26,2
17031740100,2012-2013,very_low,23,1,0,0
17031827300,2012-2013,very_low,451,25,22,3
17031740400,2012-2013,very_low,124,14,4,0
17031823304,2012-2013,very_low,536,29,23,7
17031824507,2012-2013,very_low,12,0,0,0
17031640100,2012-2013,very_low,62,1,4,0
17031640300,2012-2013,very_low,155,10,11,0
17031640400,2012-2013,very_low,53,3,2,0
17031640500,2012-2013,very_low,149,6,17,0
17031640600,2012-2013,very_low,283,16,12,3
17031640700,2012-2013,very_low,89,9,5,0
17031640800,2012-2013,very_low,36,2,2,0
17031650100,2012-2013,very_low,152,5,11,1
17031815200,2012-2013,very_low,235,14,14,3
17031815300,2012-2013,very_low,70,9,8,1
17031815400,2012-2013,very_low,335,19,22,5
17031815500,2012-2013,very_low,131,5,5,1
17031815600,2012-2013,very_low,170,7,10,2
17031815701,2012-2013,very_low,13,2,2,1
17031823200,2012-2013,very_low,12,1,1,0
17031824900,2012-2013,very_low,166,10,10,1
17031823002,2012-2013,very_low,306,29,15,5
17031822302,2012-2013,very_low,85,5,4,0
17031825000,2012-2013,very_low,244,26,16,5
17031824602,2012-2013,very_low,145,8,10,1
17031823102,2012-2013,very_low,163,17,9,2
17031828602,2012-2013,very_low,,,,
17031081300,2012-2013,very_low,1,0,2,0
17031010100,2012-2013,very_low,1181,97,113,13
17031010300,2012-2013,very_low,887,97,83,7
17031010400,2012-2013,very_low,956,80,78,5
17031010600,2012-2013,very_low,861,87,77,12
17031020100,2012-2013,very_low,388,38,17,5
17031020200,2012-2013,very_low,150,6,8,1
17031020400,2012-2013,very_low,369,33,28,4
17031150800,2012-2013,very_low,250,12,16,1
17031151100,2012-2013,very_low,233,10,10,2
17031151200,2012-2013,very_low,83,1,0,0
17031160100,2012-2013,very_low,82,7,6,0
17031160200,2012-2013,very_low,94,6,7,0
17031160300,2012-2013,very_low,618,60,38,4
17031160400,2012-2013,very_low,361,32,26,0
17031804706,2012-2013,very_low,,,,
17031804709,2012-2013,very_low,234,33,21,5
17031804710,2012-2013,very_low,,,,
17031804711,2012-2013,very_low,7,2,1,0
17031804712,2012-2013,very_low,1,0,0,0
17031804803,2012-2013,very_low,,,,
17031804804,2012-2013,very_low,2,1,0,0
17031310600,2012-2013,very_low,901,43,55,6
17031310700,2012-2013,very_low,174,2,10,1
17031310800,2012-2013,very_low,470,17,20,3
17031310900,2012-2013,very_low,521,21,32,6
17031320400,2012-2013,very_low,417,18,31,0
17031320600,2012-2013,very_low,1,0,2,0
17031821402,2012-2013,very_low,224,9,10,0
17031750300,2012-2013,very_low,3,0,0,0
17031823904,2012-2013,very_low,2,0,0,0
17031750100,2012-2013,very_low,335,19,21,2
17031740300,2012-2013,very_low,1,0,0,0
17031823302,2012-2013,very_low,558,31,33,5
17031740200,2012-2013,very_low,9,0,0,0
17031821300,2012-2013,very_low,667,40,36,7
17031820501,2012-2013,very_low,75,2,4,0
17031650200,2012-2013,very_low,277,9,7,1
17031650400,2012-2013,very_low,90,2,5,0
17031650500,2012-2013,very_low,152,3,11,1
17031660400,2012-2013,very_low,256,3,11,4
17031660500,2012-2013,very_low,404,30,11,7
17031660600,2012-2013,very_low,969,35,49,14
17031660700,2012-2013,very_low,306,18,4,1
17031815702,2012-2013,very_low,79,5,6,3
17031815800,2012-2013,very_low,,,,
17031815900,2012-2013,very_low,667,68,46,6
17031816000,2012-2013,very_low,323,35,30,2
17031816100,2012-2013,very_low,362,27,25,3
17031816200,2012-2013,very_low,230,19,15,0
17031824702,2012-2013,very_low,187,15,14,2
17031825505,2012-2013,very_low,6,1,1,0
17031823605,2012-2013,very_low,80,7,11,1
17031020500,2012-2013,very_low,677,44,51,3
17031221100,2012-2013,very_low,756,70,72,8
17031221200,2012-2013,very_low,372,34,41,2
17031221300,2012-2013,very_low,484,45,52,2
17031221400,2012-2013,very_low,361,42,38,2
17031221500,2012-2013,very_low,501,45,50,3
17031221600,2012-2013,very_low,237,34,38,2
17031160700,2012-2013,very_low,355,17,22,2
17031160800,2012-2013,very_low,303,18,20,1
17031160900,2012-2013,very_low,123,8,11,2
17031161000,2012-2013,very_low,150,20,17,0
17031161100,2012-2013,very_low,104,16,5,0
17031161200,2012-2013,very_low,132,8,2,0
17031161300,2012-2013,very_low,363,21,14,3
17031804805,2012-2013,very_low,1,0,1,0
17031804806,2012-2013,very_low,67,3,1,0
17031804807,2012-2013,very_low,2,0,0,0
17031804808,2012-2013,very_low,,,,
17031804809,2012-2013,very_low,,,,
17031804810,2012-2013,very_low,4,0,0,0
17031330100,2012-2013,very_low,2520,254,265,61
17031330200,2012-2013,very_low,461,21,27,0
17031340300,2012-2013,very_low,138,2,2,0
17031340400,2012-2013,very_low,221,7,11,3
17031340500,2012-2013,very_low,321,11,7,1
17031340600,2012-2013,very_low,278,4,7,3
17031350400,2012-2013,very_low,306,11,26,10
17031750500,2012-2013,very_low,297,20,10,1
17031750400,2012-2013,very_low,,,,
17031750200,2012-2013,very_low,54,3,2,0
17031821001,2012-2013,very_low,102,9,8,0
17031829401,2012-2013,very_low,204,13,10,1
17031823704,2012-2013,very_low,7,0,0,0
17031824300,2012-2013,very_low,568,32,15,7
17031824106,2012-2013,very_low,,,,
17031823901,2012-2013,very_low,,,,
17031823603,2012-2013,very_low,224,12,6,0
17031827100,2012-2013,very_low,368,26,17,0
17031420600,2012-2013,very_low,566,24,41,3
17031420700,2012-2013,very_low,772,29,36,8
17031420800,2012-2013,very_low,565,20,30,3
17031421200,2012-2013,very_low,321,11,11,0
17031430200,2012-2013,very_low,1194,66,50,5
17031660800,2012-2013,very_low,738,22,25,6
17031660900,2012-2013,very_low,724,28,25,2
17031661000,2012-2013,very_low,670,33,36,5
17031661100,2012-2013,very_low,272,14,13,0
17031670100,2012-2013,very_low,321,11,10,0
17031670200,2012-2013,very_low,248,8,6,0
17031670300,2012-2013,very_low,241,6,8,0
17031670400,2012-2013,very_low,350,7,11,0
17031816300,2012-2013,very_low,149,8,11,0
17031816401,2012-2013,very_low,254,8,12,0
17031816402,2012-2013,very_low,259,9,9,1
17031816500,2012-2013,very_low,241,7,5,3
17031816600,2012-2013,very_low,189,11,10,1
17031816700,2012-2013,very_low,120,7,0,0
17031816800,2012-2013,very_low,61,3,15,0
17031222200,2012-2013,very_low,55,5,10,1
